measured_on,poa_irradiance_o_149574
2024-06-15 15:05:00,903.1
2024-06-15 15:10:00,890.4
2024-06-15 15:15:00,879.9
2024-06-15 15:20:00,870.7999999999998
2024-06-15 15:25:00,859.6
2024-06-15 15:30:00,847.7
2024-06-15 15:35:00,835.5
2024-06-15 15:40:00,823.2999999999998
2024-06-15 15:45:00,808.6
2024-06-15 15:50:00,796.2
2024-06-15 15:55:00,781.0
2024-06-15 16:00:00,768.2999999999998
2024-06-15 16:05:00,753.9
2024-06-15 16:10:00,737.2999999999998
2024-06-15 16:15:00,722.9
2024-06-15 16:20:00,706.7
2024-06-15 16:25:00,691.9
2024-06-15 16:30:00,674.3
2024-06-15 16:35:00,657.6
2024-06-15 16:40:00,639.8
2024-06-15 16:45:00,621.4
2024-06-15 16:50:00,606.1
2024-06-15 16:55:00,587.9
2024-06-15 17:00:00,569.6
2024-06-15 17:05:00,550.7
2024-06-15 17:10:00,531.8
2024-06-15 17:15:00,513.8
2024-06-15 17:20:00,492.7
2024-06-15 17:25:00,473.5
2024-06-15 17:30:00,453.7
2024-06-15 17:35:00,433.8
2024-06-15 17:40:00,413.9
2024-06-15 17:45:00,393.3
2024-06-15 17:50:00,372.6
2024-06-15 17:55:00,353.1
2024-06-15 18:00:00,332.8
2024-06-15 18:05:00,312.2
2024-06-15 18:10:00,291.6
2024-06-15 18:15:00,271.2
2024-06-15 18:20:00,251.4
2024-06-15 18:25:00,231.2
2024-06-15 18:30:00,211.7
2024-06-15 18:35:00,192.3
2024-06-15 18:40:00,174.6
2024-06-15 18:45:00,157.9
2024-06-15 18:50:00,135.6
2024-06-15 18:55:00,117.2
2024-06-15 19:00:00,101.3
2024-06-15 19:05:00,72.9
2024-06-15 19:10:00,69.5
2024-06-15 19:15:00,55.2
2024-06-15 19:20:00,43.9
2024-06-15 19:25:00,34.7
2024-06-15 19:30:00,28.4
2024-06-15 19:35:00,27.9
2024-06-15 19:40:00,26.5
2024-06-15 19:45:00,25.7
2024-06-15 19:50:00,23.0
2024-06-15 19:55:00,21.0
2024-06-15 20:00:00,19.7
2024-06-15 20:05:00,17.5
2024-06-15 20:10:00,15.3
2024-06-15 20:15:00,12.4
2024-06-15 20:20:00,9.8
2024-06-15 20:25:00,6.5
2024-06-15 20:30:00,4.8
2024-06-15 20:35:00,2.4
2024-06-15 20:40:00,1.2
2024-06-15 20:45:00,0.0
2024-06-15 20:50:00,0.0
2024-06-15 20:55:00,0.0
2024-06-15 21:00:00,0.0
2024-06-15 21:05:00,0.0
2024-06-15 21:10:00,0.0
2024-06-15 21:15:00,0.0
2024-06-15 21:20:00,0.0
2024-06-15 21:30:00,0.0
2024-06-15 21:35:00,0.0
2024-06-15 21:50:00,0.0
2024-06-15 21:55:00,0.0
2024-06-15 22:00:00,0.0
2024-06-15 22:05:00,0.0
2024-06-15 22:15:00,0.0
2024-06-15 22:20:00,0.0
2024-06-15 22:25:00,0.0
2024-06-15 22:30:00,0.0
2024-06-15 22:40:00,0.0
2024-06-15 22:45:00,0.0
2024-06-15 22:55:00,0.0
2024-06-15 23:00:00,0.0
2024-06-15 23:20:00,0.0
2024-06-15 23:25:00,0.0
2024-06-15 23:30:00,0.0
2024-06-15 23:35:00,0.0
2024-06-15 23:40:00,0.0
2024-06-15 23:50:00,0.0
2024-06-16 00:00:00,0.0
2024-06-16 00:10:00,0.0
2024-06-16 00:15:00,0.0
2024-06-16 00:20:00,0.0
2024-06-16 00:25:00,0.0
2024-06-16 00:40:00,0.0
2024-06-16 00:50:00,0.0
2024-06-16 00:55:00,0.0
2024-06-16 01:00:00,0.0
2024-06-16 01:05:00,0.0
2024-06-16 01:10:00,0.0
2024-06-16 01:15:00,0.0
2024-06-16 01:20:00,0.0
2024-06-16 01:40:00,0.0
2024-06-16 01:45:00,0.0
2024-06-16 01:55:00,0.0
2024-06-16 02:00:00,0.0
2024-06-16 02:10:00,0.0
2024-06-16 02:20:00,0.0
2024-06-16 02:35:00,0.0
2024-06-16 02:55:00,0.0
2024-06-16 03:00:00,0.0
2024-06-16 03:05:00,0.0
2024-06-16 03:10:00,0.0
2024-06-16 03:25:00,0.0
2024-06-16 03:35:00,0.0
2024-06-16 03:40:00,0.0
2024-06-16 03:45:00,0.0
2024-06-16 03:50:00,0.0
2024-06-16 03:55:00,0.0
2024-06-16 04:15:00,0.0
2024-06-16 04:30:00,0.0
2024-06-16 04:35:00,0.0
2024-06-16 04:40:00,0.0
2024-06-16 04:45:00,0.0
2024-06-16 04:50:00,0.0
2024-06-16 04:55:00,0.0
2024-06-16 05:05:00,0.0
2024-06-16 05:20:00,0.0
2024-06-16 05:35:00,0.0
2024-06-16 05:40:00,0.8
2024-06-16 05:45:00,1.8
2024-06-16 05:50:00,4.9
2024-06-16 05:55:00,6.6
2024-06-16 06:00:00,8.5
2024-06-16 06:05:00,10.7
2024-06-16 06:10:00,12.7
2024-06-16 06:15:00,14.7
2024-06-16 06:20:00,17.0
2024-06-16 06:25:00,18.8
2024-06-16 06:30:00,20.6
2024-06-16 06:35:00,22.2
2024-06-16 06:40:00,23.8
2024-06-16 06:45:00,25.3
2024-06-16 06:50:00,26.6
2024-06-16 06:55:00,27.8
2024-06-16 07:00:00,29.3
2024-06-16 07:05:00,30.7
2024-06-16 07:10:00,32.0
2024-06-16 07:15:00,36.1
2024-06-16 07:20:00,46.0
2024-06-16 07:25:00,58.9
2024-06-16 07:30:00,73.0
2024-06-16 07:35:00,87.7
2024-06-16 07:40:00,104.3
2024-06-16 07:45:00,122.2
2024-06-16 07:50:00,141.4
2024-06-16 07:55:00,160.2
2024-06-16 08:00:00,179.0
2024-06-16 08:05:00,198.4
2024-06-16 08:10:00,218.0
2024-06-16 08:15:00,238.0
2024-06-16 08:20:00,258.2
2024-06-16 08:25:00,278.7
2024-06-16 08:30:00,299.0
2024-06-16 08:35:00,319.5
2024-06-16 08:40:00,339.9
2024-06-16 08:45:00,360.6
2024-06-16 08:50:00,381.4
2024-06-16 08:55:00,401.2
2024-06-16 09:00:00,421.0
2024-06-16 09:05:00,440.9
2024-06-16 09:10:00,460.7
2024-06-16 09:15:00,480.7
2024-06-16 09:20:00,499.6
2024-06-16 09:25:00,519.7
2024-06-16 09:30:00,538.0
2024-06-16 09:35:00,558.4
2024-06-16 09:40:00,577.0
2024-06-16 09:45:00,596.0
2024-06-16 09:50:00,613.0
2024-06-16 09:55:00,630.8
2024-06-16 10:00:00,648.3
2024-06-16 10:05:00,664.7
2024-06-16 10:10:00,681.5
2024-06-16 10:15:00,698.5
2024-06-16 10:20:00,713.6
2024-06-16 10:25:00,730.4
2024-06-16 10:30:00,744.1
2024-06-16 10:35:00,760.2999999999998
2024-06-16 10:40:00,775.5
2024-06-16 10:45:00,790.2999999999998
2024-06-16 10:50:00,804.1
2024-06-16 10:55:00,820.0
2024-06-16 11:00:00,828.7
2024-06-16 11:05:00,839.7999999999998
2024-06-16 11:10:00,858.2999999999998
2024-06-16 11:15:00,875.5
2024-06-16 11:20:00,879.0
2024-06-16 11:25:00,896.9
2024-06-16 11:30:00,912.5
2024-06-16 11:35:00,876.6
2024-06-16 11:40:00,999.5
2024-06-16 11:45:00,949.7
2024-06-16 11:50:00,932.6
2024-06-16 11:55:00,931.0
2024-06-16 12:00:00,979.2
2024-06-16 12:05:00,982.5
2024-06-16 12:10:00,990.9
2024-06-16 12:15:00,948.0
2024-06-16 12:20:00,1076.4
2024-06-16 12:25:00,896.0
2024-06-16 12:30:00,867.5
2024-06-16 12:35:00,1039.4
2024-06-16 12:40:00,721.6
2024-06-16 12:45:00,999.9
2024-06-16 12:50:00,1043.6
2024-06-16 12:55:00,929.0
2024-06-16 13:00:00,1029.6
2024-06-16 13:05:00,943.9
2024-06-16 13:10:00,1031.1
2024-06-16 13:15:00,1031.4
2024-06-16 13:20:00,1024.6
2024-06-16 13:25:00,1084.0
2024-06-16 13:30:00,1054.6
2024-06-16 13:35:00,1042.1
2024-06-16 13:40:00,1024.7
2024-06-16 13:45:00,1014.5
2024-06-16 13:50:00,1003.7
2024-06-16 13:55:00,994.3
2024-06-16 14:00:00,988.9
2024-06-16 14:05:00,983.3
2024-06-16 14:10:00,978.5
2024-06-16 14:15:00,974.1
2024-06-16 14:20:00,972.0
2024-06-16 14:25:00,947.9
2024-06-16 14:30:00,953.3
2024-06-16 14:35:00,946.7
2024-06-16 14:40:00,936.7
2024-06-16 14:45:00,934.9
2024-06-16 14:50:00,909.1
2024-06-16 14:55:00,915.8
2024-06-16 15:00:00,907.1
2024-06-16 15:05:00,893.5
2024-06-16 15:10:00,863.4
2024-06-16 15:15:00,878.9
2024-06-16 15:20:00,809.2
2024-06-16 15:25:00,772.7999999999998
2024-06-16 15:30:00,865.5
2024-06-16 15:35:00,837.9
2024-06-16 15:40:00,811.4
2024-06-16 15:45:00,774.0
2024-06-16 15:50:00,799.2999999999998
2024-06-16 15:55:00,776.0
2024-06-16 16:00:00,682.8
2024-06-16 16:05:00,712.3
2024-06-16 16:10:00,706.0
2024-06-16 16:15:00,732.2999999999998
2024-06-16 16:20:00,706.2
2024-06-16 16:25:00,692.1
2024-06-16 16:30:00,672.9
2024-06-16 16:35:00,653.5
2024-06-16 16:40:00,637.7
2024-06-16 16:45:00,621.4
2024-06-16 16:50:00,613.1
2024-06-16 16:55:00,620.8
2024-06-16 17:00:00,374.0
2024-06-16 17:05:00,542.7
2024-06-16 17:10:00,522.4
2024-06-16 17:15:00,504.5
2024-06-16 17:20:00,485.1
2024-06-16 17:25:00,465.7
2024-06-16 17:30:00,445.2
2024-06-16 17:35:00,425.1
2024-06-16 17:40:00,405.3
2024-06-16 17:45:00,385.7
2024-06-16 17:50:00,366.3
2024-06-16 17:55:00,346.1
2024-06-16 18:00:00,326.4
2024-06-16 18:05:00,307.1
2024-06-16 18:10:00,286.7
2024-06-16 18:15:00,266.9
2024-06-16 18:20:00,247.3
2024-06-16 18:25:00,227.7
2024-06-16 18:30:00,208.2
2024-06-16 18:35:00,189.7
2024-06-16 18:40:00,171.9
2024-06-16 18:45:00,155.6
2024-06-16 18:50:00,133.0
2024-06-16 18:55:00,114.4
2024-06-16 19:00:00,97.4
2024-06-16 19:05:00,81.4
2024-06-16 19:10:00,67.6
2024-06-16 19:15:00,54.6
2024-06-16 19:20:00,43.3
2024-06-16 19:25:00,34.1
2024-06-16 19:30:00,29.0
2024-06-16 19:35:00,27.4
2024-06-16 19:40:00,25.9
2024-06-16 19:45:00,24.2
2024-06-16 19:50:00,22.5
2024-06-16 19:55:00,20.8
2024-06-16 20:00:00,18.9
2024-06-16 20:05:00,16.4
2024-06-16 20:10:00,14.0
2024-06-16 20:15:00,11.8
2024-06-16 20:20:00,9.3
2024-06-16 20:25:00,6.5
2024-06-16 20:30:00,4.1
2024-06-16 20:35:00,1.6
2024-06-16 20:40:00,0.5
2024-06-16 20:45:00,0.0
2024-06-16 20:50:00,0.0
2024-06-16 20:55:00,0.0
2024-06-16 21:00:00,0.0
2024-06-16 21:05:00,0.0
2024-06-16 21:10:00,0.0
2024-06-16 21:15:00,0.0
2024-06-16 21:25:00,0.0
2024-06-16 21:30:00,0.0
2024-06-16 21:40:00,0.0
2024-06-16 21:55:00,0.0
2024-06-16 22:10:00,0.0
2024-06-16 22:20:00,0.0
2024-06-16 22:25:00,0.0
2024-06-16 22:30:00,0.0
2024-06-16 22:35:00,0.0
2024-06-16 22:45:00,0.0
2024-06-16 22:50:00,0.0
2024-06-16 23:00:00,0.0
2024-06-16 23:20:00,0.0
2024-06-16 23:25:00,0.0
2024-06-16 23:35:00,0.0
2024-06-16 23:50:00,0.0
2024-06-17 00:00:00,0.0
2024-06-17 00:10:00,0.0
2024-06-17 00:30:00,0.0
2024-06-17 00:35:00,0.0
2024-06-17 00:40:00,0.0
2024-06-17 00:45:00,0.0
2024-06-17 00:50:00,0.0
2024-06-17 00:55:00,0.0
2024-06-17 01:00:00,0.0
2024-06-17 01:05:00,0.0
2024-06-17 01:10:00,0.0
2024-06-17 01:15:00,0.0
2024-06-17 01:20:00,0.0
2024-06-17 01:25:00,0.0
2024-06-17 01:30:00,0.0
2024-06-17 01:35:00,0.0
2024-06-17 01:50:00,0.0
2024-06-17 02:00:00,0.0
2024-06-17 02:05:00,0.0
2024-06-17 02:25:00,0.0
2024-06-17 02:30:00,0.0
2024-06-17 02:35:00,0.0
2024-06-17 02:50:00,0.0
2024-06-17 02:55:00,0.0
2024-06-17 03:10:00,0.0
2024-06-17 03:15:00,0.0
2024-06-17 03:20:00,0.0
2024-06-17 03:25:00,0.0
2024-06-17 03:45:00,0.0
2024-06-17 03:50:00,0.0
2024-06-17 03:55:00,0.0
2024-06-17 04:00:00,0.0
2024-06-17 04:05:00,0.0
2024-06-17 04:10:00,0.0
2024-06-17 04:15:00,0.0
2024-06-17 04:20:00,0.0
2024-06-17 04:35:00,0.0
2024-06-17 04:40:00,0.0
2024-06-17 04:50:00,0.0
2024-06-17 04:55:00,0.0
2024-06-17 05:00:00,0.0
2024-06-17 05:20:00,0.0
2024-06-17 05:25:00,0.0
2024-06-17 05:30:00,0.0
2024-06-17 05:35:00,0.0
2024-06-17 05:40:00,1.2
2024-06-17 05:45:00,2.4
2024-06-17 05:50:00,4.9
2024-06-17 05:55:00,6.6
2024-06-17 06:00:00,9.0
2024-06-17 06:05:00,11.3
2024-06-17 06:10:00,13.8
2024-06-17 06:15:00,15.8
2024-06-17 06:20:00,17.8
2024-06-17 06:25:00,19.9
2024-06-17 06:30:00,22.0
2024-06-17 06:35:00,23.8
2024-06-17 06:40:00,25.3
2024-06-17 06:45:00,26.7
2024-06-17 06:50:00,28.1
2024-06-17 06:55:00,29.3
2024-06-17 07:00:00,30.7
2024-06-17 07:05:00,32.0
2024-06-17 07:10:00,33.1
2024-06-17 07:15:00,37.2
2024-06-17 07:20:00,47.1
2024-06-17 07:25:00,60.1
2024-06-17 07:30:00,74.5
2024-06-17 07:35:00,89.4
2024-06-17 07:40:00,106.0
2024-06-17 07:45:00,124.2
2024-06-17 07:50:00,143.5
2024-06-17 07:55:00,163.4
2024-06-17 08:00:00,182.2
2024-06-17 08:05:00,201.7
2024-06-17 08:10:00,221.7
2024-06-17 08:15:00,241.4
2024-06-17 08:20:00,262.2
2024-06-17 08:25:00,282.3
2024-06-17 08:30:00,302.6
2024-06-17 08:35:00,324.2
2024-06-17 08:40:00,344.5
2024-06-17 08:45:00,364.4
2024-06-17 08:50:00,384.3
2024-06-17 08:55:00,405.8
2024-06-17 09:00:00,426.8
2024-06-17 09:05:00,447.1
2024-06-17 09:10:00,467.3
2024-06-17 09:15:00,486.3
2024-06-17 09:20:00,504.8
2024-06-17 09:25:00,527.0
2024-06-17 09:30:00,544.9
2024-06-17 09:35:00,559.4
2024-06-17 09:40:00,580.1
2024-06-17 09:45:00,601.7
2024-06-17 09:50:00,616.3
2024-06-17 09:55:00,637.5
2024-06-17 10:00:00,656.8
2024-06-17 10:05:00,671.2
2024-06-17 10:10:00,691.8
2024-06-17 10:15:00,709.3
2024-06-17 10:20:00,725.6
2024-06-17 10:25:00,743.2999999999998
2024-06-17 10:30:00,759.7
2024-06-17 10:35:00,774.2999999999998
2024-06-17 10:40:00,784.7
2024-06-17 10:45:00,800.9
2024-06-17 10:50:00,818.6
2024-06-17 10:55:00,817.4
2024-06-17 11:00:00,845.1
2024-06-17 11:05:00,856.7999999999998
2024-06-17 11:10:00,868.0
2024-06-17 11:15:00,884.5
2024-06-17 11:20:00,895.4
2024-06-17 11:25:00,904.1
2024-06-17 11:30:00,911.7
2024-06-17 11:35:00,928.6
2024-06-17 11:40:00,934.2
2024-06-17 11:45:00,942.6
2024-06-17 11:50:00,955.5
2024-06-17 11:55:00,963.7
2024-06-17 12:00:00,968.5
2024-06-17 12:05:00,976.7
2024-06-17 12:10:00,985.4
2024-06-17 12:15:00,987.9
2024-06-17 12:20:00,996.4
2024-06-17 12:25:00,1002.0
2024-06-17 12:30:00,1008.2
2024-06-17 12:35:00,1011.2
2024-06-17 12:40:00,1016.8
2024-06-17 12:45:00,1021.9
2024-06-17 12:50:00,1024.6
2024-06-17 12:55:00,1025.7
2024-06-17 13:00:00,1028.2
2024-06-17 13:05:00,1030.2
2024-06-17 13:10:00,1034.4
2024-06-17 13:15:00,1033.6
2024-06-17 13:20:00,1036.9
2024-06-17 13:25:00,1031.5
2024-06-17 13:30:00,1031.9
2024-06-17 13:35:00,1029.5
2024-06-17 13:40:00,1030.1
2024-06-17 13:45:00,1029.4
2024-06-17 13:50:00,1023.8
2024-06-17 13:55:00,1024.7
2024-06-17 14:00:00,1029.7
2024-06-17 14:05:00,1027.5
2024-06-17 14:10:00,1018.4
2024-06-17 14:15:00,1005.8
2024-06-17 14:20:00,1002.5
2024-06-17 14:25:00,992.3
2024-06-17 14:30:00,987.5
2024-06-17 14:35:00,985.3
2024-06-17 14:40:00,973.1
2024-06-17 14:45:00,969.9
2024-06-17 14:50:00,963.0
2024-06-17 14:55:00,966.0
2024-06-17 15:00:00,723.7999999999998
2024-06-17 15:05:00,947.4
2024-06-17 15:10:00,919.9
2024-06-17 15:15:00,908.1
2024-06-17 15:20:00,895.4
2024-06-17 15:25:00,884.5
2024-06-17 15:30:00,875.7999999999998
2024-06-17 15:35:00,867.4
2024-06-17 15:40:00,860.4
2024-06-17 15:45:00,849.1
2024-06-17 15:50:00,797.7
2024-06-17 15:55:00,814.2
2024-06-17 16:00:00,831.1
2024-06-17 16:05:00,594.7
2024-06-17 16:10:00,252.2
2024-06-17 16:15:00,816.5
2024-06-17 16:20:00,697.6
2024-06-17 16:25:00,296.7
2024-06-17 16:30:00,363.3
2024-06-17 16:35:00,844.7999999999998
2024-06-17 16:40:00,430.9
2024-06-17 16:45:00,352.2
2024-06-17 16:50:00,436.4
2024-06-17 16:55:00,451.2
2024-06-17 17:00:00,442.3
2024-06-17 17:05:00,214.9
2024-06-17 17:10:00,291.0
2024-06-17 17:15:00,309.6
2024-06-17 17:20:00,437.9
2024-06-17 17:25:00,433.1
2024-06-17 17:30:00,244.7
2024-06-17 17:35:00,221.4
2024-06-17 17:40:00,239.5
2024-06-17 17:45:00,220.9
2024-06-17 17:50:00,257.9
2024-06-17 17:55:00,256.7
2024-06-17 18:00:00,262.0
2024-06-17 18:05:00,419.2
2024-06-17 18:10:00,377.2
2024-06-17 18:15:00,334.6
2024-06-17 18:20:00,287.2
2024-06-17 18:25:00,254.0
2024-06-17 18:30:00,211.8
2024-06-17 18:35:00,95.1
2024-06-17 18:40:00,100.1
2024-06-17 18:45:00,98.9
2024-06-17 18:50:00,81.29999999999998
2024-06-17 18:55:00,76.4
2024-06-17 19:00:00,83.0
2024-06-17 19:05:00,83.7
2024-06-17 19:10:00,104.1
2024-06-17 19:15:00,89.5
2024-06-17 19:20:00,69.3
2024-06-17 19:25:00,50.3
2024-06-17 19:30:00,37.6
2024-06-17 19:35:00,32.3
2024-06-17 19:40:00,28.6
2024-06-17 19:45:00,25.8
2024-06-17 19:50:00,23.7
2024-06-17 19:55:00,21.4
2024-06-17 20:00:00,19.1
2024-06-17 20:05:00,16.5
2024-06-17 20:10:00,11.7
2024-06-17 20:15:00,9.4
2024-06-17 20:20:00,8.199999999999998
2024-06-17 20:25:00,5.4
2024-06-17 20:30:00,3.3
2024-06-17 20:35:00,1.6
2024-06-17 20:40:00,0.0
2024-06-17 20:45:00,0.0
2024-06-17 20:50:00,0.0
2024-06-17 20:55:00,0.0
2024-06-17 21:00:00,0.0
2024-06-17 21:05:00,0.0
2024-06-17 21:10:00,0.0
2024-06-17 21:15:00,0.0
2024-06-17 21:20:00,0.0
2024-06-17 21:25:00,0.0
2024-06-17 21:30:00,0.0
2024-06-17 21:45:00,0.0
2024-06-17 21:55:00,0.0
2024-06-17 22:15:00,0.0
2024-06-17 22:20:00,0.0
2024-06-17 22:30:00,0.0
2024-06-17 22:35:00,0.0
2024-06-17 22:40:00,0.0
2024-06-17 22:50:00,0.0
2024-06-17 22:55:00,0.0
2024-06-17 23:00:00,0.0
2024-06-17 23:20:00,0.0
2024-06-17 23:30:00,0.0
2024-06-17 23:35:00,0.0
2024-06-17 23:40:00,0.0
2024-06-17 23:45:00,0.0
2024-06-18 00:00:00,0.0
2024-06-18 00:15:00,0.0
2024-06-18 00:25:00,0.0
2024-06-18 00:30:00,0.0
2024-06-18 00:35:00,0.0
2024-06-18 00:50:00,0.0
2024-06-18 01:10:00,0.0
2024-06-18 01:30:00,0.0
2024-06-18 01:45:00,0.0
2024-06-18 01:55:00,0.0
2024-06-18 02:15:00,0.0
2024-06-18 02:20:00,0.0
2024-06-18 02:30:00,0.0
2024-06-18 02:35:00,0.0
2024-06-18 02:40:00,0.0
2024-06-18 02:45:00,0.0
2024-06-18 02:50:00,0.0
2024-06-18 02:55:00,0.0
2024-06-18 03:05:00,0.0
2024-06-18 03:10:00,0.0
2024-06-18 03:25:00,0.0
2024-06-18 03:30:00,0.0
2024-06-18 03:45:00,0.0
2024-06-18 03:55:00,0.0
2024-06-18 04:00:00,0.0
2024-06-18 04:05:00,0.0
2024-06-18 04:10:00,0.0
2024-06-18 04:20:00,0.0
2024-06-18 04:35:00,0.0
2024-06-18 04:50:00,0.0
2024-06-18 04:55:00,0.0
2024-06-18 05:05:00,0.0
2024-06-18 05:10:00,0.0
2024-06-18 05:15:00,0.0
2024-06-18 05:20:00,0.0
2024-06-18 05:30:00,0.0
2024-06-18 05:35:00,0.0
2024-06-18 05:40:00,0.0
2024-06-18 05:45:00,2.8
2024-06-18 05:50:00,4.9
2024-06-18 05:55:00,6.6
2024-06-18 06:00:00,8.9
2024-06-18 06:05:00,10.9
2024-06-18 06:10:00,13.6
2024-06-18 06:15:00,15.8
2024-06-18 06:20:00,18.3
2024-06-18 06:25:00,20.6
2024-06-18 06:30:00,22.5
2024-06-18 06:35:00,24.1
2024-06-18 06:40:00,25.9
2024-06-18 06:45:00,27.6
2024-06-18 06:50:00,29.2
2024-06-18 06:55:00,33.6
2024-06-18 07:00:00,43.5
2024-06-18 07:05:00,57.1
2024-06-18 07:10:00,66.8
2024-06-18 07:15:00,73.2
2024-06-18 07:20:00,81.59999999999998
2024-06-18 07:25:00,81.9
2024-06-18 07:30:00,83.2
2024-06-18 07:35:00,85.29999999999998
2024-06-18 07:40:00,96.6
2024-06-18 07:45:00,123.9
2024-06-18 07:50:00,144.8
2024-06-18 07:55:00,185.2
2024-06-18 08:00:00,220.3
2024-06-18 08:05:00,240.7
2024-06-18 08:10:00,273.0
2024-06-18 08:15:00,292.9
2024-06-18 08:20:00,296.7
2024-06-18 08:25:00,266.1
2024-06-18 08:30:00,261.3
2024-06-18 08:35:00,291.5
2024-06-18 08:40:00,325.4
2024-06-18 08:45:00,311.7
2024-06-18 08:50:00,271.9
2024-06-18 08:55:00,238.0
2024-06-18 09:00:00,277.9
2024-06-18 09:05:00,323.0
2024-06-18 09:10:00,346.2
2024-06-18 09:15:00,350.2
2024-06-18 09:20:00,377.4
2024-06-18 09:25:00,438.9
2024-06-18 09:30:00,307.2
2024-06-18 09:35:00,370.8
2024-06-18 09:40:00,447.9
2024-06-18 09:45:00,593.8
2024-06-18 09:50:00,600.9
2024-06-18 09:55:00,660.4
2024-06-18 10:00:00,681.1
2024-06-18 10:05:00,566.7
2024-06-18 10:10:00,714.4
2024-06-18 10:15:00,710.6
2024-06-18 10:20:00,732.4
2024-06-18 10:25:00,743.4
2024-06-18 10:30:00,745.9
2024-06-18 10:35:00,772.2
2024-06-18 10:40:00,793.6
2024-06-18 10:45:00,806.7
2024-06-18 10:50:00,810.6
2024-06-18 10:55:00,835.5
2024-06-18 11:00:00,848.6
2024-06-18 11:05:00,859.1
2024-06-18 11:10:00,869.0
2024-06-18 11:15:00,882.7
2024-06-18 11:20:00,895.1
2024-06-18 11:25:00,902.2
2024-06-18 11:30:00,919.0
2024-06-18 11:35:00,926.0
2024-06-18 11:40:00,937.9
2024-06-18 11:45:00,945.3
2024-06-18 11:50:00,953.8
2024-06-18 11:55:00,955.0
2024-06-18 12:00:00,958.6
2024-06-18 12:05:00,978.3
2024-06-18 12:10:00,983.7
2024-06-18 12:15:00,982.7
2024-06-18 12:20:00,979.8
2024-06-18 12:25:00,1004.1
2024-06-18 12:30:00,1010.3
2024-06-18 12:35:00,1020.0
2024-06-18 12:40:00,1031.6
2024-06-18 12:45:00,1035.0
2024-06-18 12:50:00,1035.0
2024-06-18 12:55:00,892.2
2024-06-18 13:00:00,1045.5
2024-06-18 13:05:00,901.4
2024-06-18 13:10:00,1026.4
2024-06-18 13:15:00,1037.4
2024-06-18 13:20:00,1035.3
2024-06-18 13:25:00,963.4
2024-06-18 13:30:00,1009.5
2024-06-18 13:35:00,1001.1
2024-06-18 13:40:00,1047.9
2024-06-18 13:45:00,969.1
2024-06-18 13:50:00,556.3
2024-06-18 13:55:00,749.2
2024-06-18 14:00:00,1095.5
2024-06-18 14:05:00,997.1
2024-06-18 14:10:00,816.2999999999998
2024-06-18 14:15:00,450.6
2024-06-18 14:20:00,746.7999999999998
2024-06-18 14:25:00,924.4
2024-06-18 14:30:00,723.2
2024-06-18 14:35:00,747.9
2024-06-18 14:40:00,898.7999999999998
2024-06-18 14:45:00,857.7999999999998
2024-06-18 14:50:00,717.9
2024-06-18 14:55:00,920.3
2024-06-18 15:00:00,912.4
2024-06-18 15:05:00,910.1
2024-06-18 15:10:00,806.4
2024-06-18 15:15:00,780.7
2024-06-18 15:20:00,727.2999999999998
2024-06-18 15:25:00,713.0
2024-06-18 15:30:00,699.1
2024-06-18 15:35:00,709.5
2024-06-18 15:40:00,688.4
2024-06-18 15:45:00,671.9
2024-06-18 15:50:00,669.7
2024-06-18 15:55:00,615.9
2024-06-18 16:00:00,668.3
2024-06-18 16:05:00,663.3
2024-06-18 16:10:00,617.5
2024-06-18 16:15:00,617.3
2024-06-18 16:20:00,643.4
2024-06-18 16:25:00,619.8
2024-06-18 16:30:00,610.8
2024-06-18 16:35:00,600.1
2024-06-18 16:40:00,577.1
2024-06-18 16:45:00,575.3
2024-06-18 16:50:00,548.4
2024-06-18 16:55:00,522.7
2024-06-18 17:00:00,372.4
2024-06-18 17:05:00,456.8
2024-06-18 17:10:00,427.6
2024-06-18 17:15:00,435.0
2024-06-18 17:20:00,426.7
2024-06-18 17:25:00,394.0
2024-06-18 17:30:00,390.8
2024-06-18 17:35:00,379.6
2024-06-18 17:40:00,408.9
2024-06-18 17:45:00,381.9
2024-06-18 17:50:00,368.7
2024-06-18 17:55:00,366.3
2024-06-18 18:00:00,342.8
2024-06-18 18:05:00,326.4
2024-06-18 18:10:00,301.8
2024-06-18 18:15:00,275.9
2024-06-18 18:20:00,268.3
2024-06-18 18:25:00,253.4
2024-06-18 18:30:00,241.6
2024-06-18 18:35:00,231.3
2024-06-18 18:40:00,216.3
2024-06-18 18:45:00,191.6
2024-06-18 18:50:00,165.4
2024-06-18 18:55:00,151.9
2024-06-18 19:00:00,118.7
2024-06-18 19:05:00,120.0
2024-06-18 19:10:00,107.4
2024-06-18 19:15:00,90.3
2024-06-18 19:20:00,74.0
2024-06-18 19:25:00,56.8
2024-06-18 19:30:00,40.3
2024-06-18 19:35:00,37.9
2024-06-18 19:40:00,40.4
2024-06-18 19:45:00,41.1
2024-06-18 19:50:00,40.3
2024-06-18 19:55:00,37.8
2024-06-18 20:00:00,33.7
2024-06-18 20:05:00,27.2
2024-06-18 20:10:00,20.8
2024-06-18 20:15:00,15.6
2024-06-18 20:20:00,10.9
2024-06-18 20:25:00,7.0
2024-06-18 20:30:00,4.9
2024-06-18 20:35:00,1.6
2024-06-18 20:40:00,0.5
2024-06-18 20:45:00,0.0
2024-06-18 20:50:00,0.0
2024-06-18 20:55:00,0.0
2024-06-18 21:00:00,0.0
