event_id,inv_id,timestamp_debut,timestamp_fin,duree_minutes,peak_error,dtw_distance,mean_error,gradient_montee,gradient_descente
10756,19,2021-04-05 09:30,2021-04-05 10:25,60,0.2785,0.0,0.195,0.05,-0.03
10757,19,2021-04-05 12:30,2021-04-05 12:40,15,0.784,0.0,0.5488,0.05,-0.03
10758,19,2021-04-06 12:30,2021-04-06 12:40,15,0.7695,0.0,0.5386,0.05,-0.03
10759,19,2021-04-06 18:15,2021-04-06 18:50,40,0.1488,0.0,0.1042,0.05,-0.03
10760,19,2021-04-11 11:55,2021-04-11 12:40,50,0.7744,0.0,0.5421,0.05,-0.03
10761,19,2021-04-18 12:10,2021-04-18 12:35,30,0.6892,0.0,0.4824,0.05,-0.03
10762,19,2021-04-18 14:55,2021-04-18 15:05,15,0.2642,0.0,0.1849,0.05,-0.03
10763,19,2021-04-22 12:05,2021-04-22 12:15,15,0.7295,0.0,0.5107,0.05,-0.03
10764,19,2021-05-01 12:15,2021-05-01 12:40,30,0.4477,0.0,0.3134,0.05,-0.03
10765,19,2021-05-02 13:10,2021-05-02 13:20,15,0.8096,0.0,0.5667,0.05,-0.03
10766,19,2021-05-06 11:55,2021-05-06 12:25,35,0.6936,0.0,0.4855,0.05,-0.03
10767,19,2021-05-13 05:55,2021-05-13 06:20,30,0.088,0.0,0.0616,0.05,-0.03
10768,19,2021-05-13 11:30,2021-05-13 11:40,15,0.1905,0.0,0.1334,0.05,-0.03
10769,19,2021-05-13 13:15,2021-05-13 14:00,50,0.6864,0.0,0.4805,0.05,-0.03
10770,19,2021-05-13 19:50,2021-05-13 20:00,15,0.0527,0.0,0.0369,0.05,-0.03
10771,19,2021-05-16 05:55,2021-05-16 06:25,35,0.0975,0.0,0.0682,0.05,-0.03
10772,19,2021-05-16 08:00,2021-05-16 08:55,60,0.2455,0.0,0.1718,0.05,-0.03
10773,19,2021-05-16 11:00,2021-05-16 13:55,180,0.5974,0.0,0.4182,0.05,-0.03
10774,19,2021-05-20 16:00,2021-05-20 17:15,80,0.3468,0.0,0.2428,0.05,-0.03
10775,19,2021-05-21 05:50,2021-05-21 06:15,30,0.1032,0.0,0.0722,0.05,-0.03
10776,19,2021-05-21 20:05,2021-05-21 20:20,20,0.0752,0.0,0.0526,0.05,-0.03
10777,19,2021-05-27 17:50,2021-05-27 18:10,25,0.3883,0.0,0.2718,0.05,-0.03
10778,19,2021-05-30 05:40,2021-05-30 06:00,25,0.0966,0.0,0.0676,0.05,-0.03
10779,19,2021-05-30 09:15,2021-05-30 09:25,15,0.2196,0.0,0.1537,0.05,-0.03
10780,19,2021-05-30 11:50,2021-05-30 13:50,125,0.5927,0.0,0.4149,0.05,-0.03
10781,19,2021-06-06 05:50,2021-06-06 06:00,15,0.0659,0.0,0.0461,0.05,-0.03
10782,19,2021-06-06 10:35,2021-06-06 10:55,25,0.6504,0.0,0.4553,0.05,-0.03
10783,19,2021-06-06 11:30,2021-06-06 12:00,35,0.6305,0.0,0.4413,0.05,-0.03
10784,19,2021-06-06 12:50,2021-06-06 13:50,65,0.7386,0.0,0.517,0.05,-0.03
10785,19,2021-06-06 15:55,2021-06-06 16:20,30,0.2222,0.0,0.1555,0.05,-0.03
10786,19,2021-06-08 05:50,2021-06-08 06:00,15,0.0657,0.0,0.046,0.05,-0.03
10787,19,2021-06-08 14:20,2021-06-08 15:50,95,0.4486,0.0,0.314,0.05,-0.03
10788,19,2021-06-08 19:15,2021-06-08 19:30,20,0.0725,0.0,0.0507,0.05,-0.03
10789,19,2021-06-09 05:45,2021-06-09 06:45,65,0.0793,0.0,0.0555,0.05,-0.03
10790,19,2021-06-09 12:30,2021-06-09 13:55,90,0.8429,0.0,0.59,0.05,-0.03
10791,19,2021-06-09 14:35,2021-06-09 16:00,90,0.5071,0.0,0.355,0.05,-0.03
10792,19,2021-06-09 17:55,2021-06-09 18:05,15,0.2201,0.0,0.1541,0.05,-0.03
10793,19,2021-06-09 18:45,2021-06-09 19:10,30,0.155,0.0,0.1085,0.05,-0.03
10794,19,2021-06-10 05:50,2021-06-10 06:00,15,0.0628,0.0,0.044,0.05,-0.03
10795,19,2021-06-10 14:10,2021-06-10 14:20,15,0.8378,0.0,0.5865,0.05,-0.03
10796,19,2021-06-12 17:15,2021-06-12 19:20,130,0.2974,0.0,0.2082,0.05,-0.03
10797,19,2021-06-13 13:55,2021-06-13 14:15,25,0.8156,0.0,0.5709,0.05,-0.03
10798,19,2021-06-13 19:20,2021-06-13 19:30,15,0.0513,0.0,0.0359,0.05,-0.03
10799,19,2021-06-14 05:35,2021-06-14 05:50,20,0.0921,0.0,0.0645,0.05,-0.03
10800,19,2021-06-14 08:00,2021-06-14 09:10,75,0.3521,0.0,0.2465,0.05,-0.03
10801,19,2021-06-14 10:25,2021-06-14 10:50,30,0.4979,0.0,0.3485,0.05,-0.03
10802,19,2021-06-14 11:40,2021-06-14 12:00,25,0.4105,0.0,0.2873,0.05,-0.03
10803,19,2021-06-14 12:35,2021-06-14 12:45,15,0.5008,0.0,0.3506,0.05,-0.03
10804,19,2021-06-14 13:30,2021-06-14 14:40,75,0.6267,0.0,0.4387,0.05,-0.03
10805,19,2021-06-14 19:10,2021-06-14 19:40,35,0.1173,0.0,0.0821,0.05,-0.03
10806,19,2021-06-23 12:45,2021-06-23 13:10,30,0.4073,0.0,0.2851,0.05,-0.03
10807,19,2021-06-27 13:55,2021-06-27 14:10,20,0.7897,0.0,0.5528,0.05,-0.03
10808,19,2021-07-04 06:05,2021-07-04 06:15,15,0.0543,0.0,0.038,0.05,-0.03
10809,19,2021-07-04 11:35,2021-07-04 12:25,55,0.6983,0.0,0.4888,0.05,-0.03
10810,19,2021-07-04 14:00,2021-07-04 14:15,20,0.7718,0.0,0.5403,0.05,-0.03
10811,19,2021-07-11 13:25,2021-07-11 13:35,15,0.8161,0.0,0.5713,0.05,-0.03
10812,19,2021-07-11 18:10,2021-07-11 18:20,15,0.1995,0.0,0.1396,0.05,-0.03
10813,19,2021-07-14 09:15,2021-07-14 09:30,20,0.4772,0.0,0.334,0.05,-0.03
10814,19,2021-07-18 08:15,2021-07-18 08:45,35,0.3261,0.0,0.2283,0.05,-0.03
10815,19,2021-07-22 13:05,2021-07-22 13:15,15,0.83,0.0,0.581,0.05,-0.03
10816,19,2021-07-22 14:00,2021-07-22 14:10,15,0.7972,0.0,0.558,0.05,-0.03
10817,19,2021-07-29 11:35,2021-07-29 12:00,30,0.6808,0.0,0.4766,0.05,-0.03
10818,19,2021-07-29 14:00,2021-07-29 14:35,40,0.0638,0.0,0.0447,0.05,-0.03
10819,19,2021-07-29 16:55,2021-07-29 18:00,70,0.2494,0.0,0.1746,0.05,-0.03
10820,19,2021-08-01 11:20,2021-08-01 11:50,35,0.6024,0.0,0.4217,0.05,-0.03
10821,19,2021-08-01 12:30,2021-08-01 13:05,40,0.6743,0.0,0.472,0.05,-0.03
10822,19,2021-08-01 18:20,2021-08-01 19:05,50,0.1002,0.0,0.0701,0.05,-0.03
10823,19,2021-08-05 09:40,2021-08-05 09:50,15,0.5444,0.0,0.3811,0.05,-0.03
10824,19,2021-08-08 11:20,2021-08-08 11:30,15,0.6681,0.0,0.4677,0.05,-0.03
10825,19,2021-08-23 06:30,2021-08-23 06:55,30,0.0793,0.0,0.0555,0.05,-0.03
10826,19,2021-08-23 12:30,2021-08-23 13:05,40,0.6388,0.0,0.4472,0.05,-0.03
10827,19,2021-08-23 13:40,2021-08-23 14:15,40,0.6088,0.0,0.4262,0.05,-0.03
10828,19,2021-08-26 10:10,2021-08-26 10:20,15,0.5241,0.0,0.3669,0.05,-0.03
10829,19,2021-08-26 13:35,2021-08-26 14:15,45,0.2099,0.0,0.1469,0.05,-0.03
10830,19,2021-08-30 10:50,2021-08-30 11:00,15,0.5772,0.0,0.404,0.05,-0.03
10831,19,2021-09-06 10:55,2021-09-06 11:20,30,0.5978,0.0,0.4185,0.05,-0.03
10832,19,2021-09-06 12:55,2021-09-06 13:05,15,0.6415,0.0,0.449,0.05,-0.03
10833,19,2021-09-06 15:45,2021-09-06 15:55,15,0.0783,0.0,0.0548,0.05,-0.03
10834,19,2021-09-11 06:30,2021-09-11 07:30,65,0.1103,0.0,0.0772,0.05,-0.03
10835,19,2021-09-11 09:25,2021-09-11 10:05,45,0.0572,0.0,0.04,0.05,-0.03
10836,19,2021-09-11 12:10,2021-09-11 15:25,200,0.4949,0.0,0.3464,0.05,-0.03
10837,19,2021-09-11 18:20,2021-09-11 19:35,80,0.1469,0.0,0.1028,0.05,-0.03
10838,19,2021-09-12 09:45,2021-09-12 09:55,15,0.0867,0.0,0.0607,0.05,-0.03
10839,19,2021-09-12 12:45,2021-09-12 12:55,15,0.6891,0.0,0.4824,0.05,-0.03
10840,19,2021-09-16 09:10,2021-09-16 09:20,15,0.0985,0.0,0.069,0.05,-0.03
10841,19,2021-09-16 13:30,2021-09-16 13:40,15,0.6646,0.0,0.4652,0.05,-0.03
10842,19,2021-09-18 07:45,2021-09-18 08:45,65,0.1807,0.0,0.1265,0.05,-0.03
10843,19,2021-09-18 10:00,2021-09-18 10:25,30,0.2305,0.0,0.1614,0.05,-0.03
10844,19,2021-09-18 11:35,2021-09-18 13:45,135,0.5704,0.0,0.3993,0.05,-0.03
10845,19,2021-09-18 16:05,2021-09-18 16:15,15,0.0528,0.0,0.037,0.05,-0.03
10846,19,2021-09-20 06:50,2021-09-20 07:15,30,0.0787,0.0,0.0551,0.05,-0.03
10847,19,2021-09-20 11:05,2021-09-20 13:40,160,0.5648,0.0,0.3954,0.05,-0.03
10848,19,2021-09-22 10:00,2021-09-22 10:10,15,0.1529,0.0,0.107,0.05,-0.03
10849,19,2021-09-22 11:05,2021-09-22 12:05,65,0.1314,0.0,0.092,0.05,-0.03
10850,19,2021-09-22 13:35,2021-09-22 13:45,15,0.6426,0.0,0.4498,0.05,-0.03
10851,19,2021-09-23 10:30,2021-09-23 10:40,15,0.1712,0.0,0.1198,0.05,-0.03
10852,19,2021-09-23 12:45,2021-09-23 12:55,15,0.6758,0.0,0.4731,0.05,-0.03
10853,19,2021-10-11 13:25,2021-10-11 13:40,20,0.8278,0.0,0.5795,0.05,-0.03
10854,19,2021-11-17 09:50,2021-11-17 10:20,35,0.1754,0.0,0.1228,0.05,-0.03
10855,19,2021-11-17 11:10,2021-11-17 11:20,15,0.7216,0.0,0.5051,0.05,-0.03
10856,19,2021-11-17 11:55,2021-11-17 12:05,15,0.6828,0.0,0.478,0.05,-0.03
10857,19,2021-11-17 13:20,2021-11-17 15:05,110,0.2588,0.0,0.1812,0.05,-0.03
10858,19,2021-11-24 10:45,2021-11-24 10:55,15,0.7202,0.0,0.5041,0.05,-0.03
10859,19,2021-12-24 07:55,2021-12-24 08:05,15,0.0698,0.0,0.0489,0.05,-0.03
10860,19,2021-12-24 11:00,2021-12-24 11:10,15,0.6512,0.0,0.4558,0.05,-0.03
10861,19,2021-12-24 13:10,2021-12-24 15:00,115,0.2045,0.0,0.1431,0.05,-0.03
10862,19,2022-01-25 07:00,2022-01-25 08:40,105,0.1514,0.0,0.106,0.05,-0.03
10863,19,2022-01-25 10:35,2022-01-25 13:45,195,0.474,0.0,0.3318,0.05,-0.03
10864,19,2022-01-25 16:40,2022-01-25 17:05,30,0.0624,0.0,0.0437,0.05,-0.03
10865,19,2022-01-31 07:05,2022-01-31 08:30,90,0.0961,0.0,0.0673,0.05,-0.03
10866,19,2022-01-31 09:15,2022-01-31 09:25,15,0.0583,0.0,0.0408,0.05,-0.03
10867,19,2022-01-31 11:10,2022-01-31 13:45,160,0.6648,0.0,0.4654,0.05,-0.03
10868,19,2022-01-31 16:10,2022-01-31 16:25,20,0.0938,0.0,0.0657,0.05,-0.03
10869,19,2022-02-01 07:00,2022-02-01 07:40,45,0.1145,0.0,0.0802,0.05,-0.03
10870,19,2022-02-01 10:30,2022-02-01 11:15,50,0.724,0.0,0.5068,0.05,-0.03
10871,19,2022-02-01 12:25,2022-02-01 13:55,95,0.7721,0.0,0.5405,0.05,-0.03
10872,19,2022-02-04 07:00,2022-02-04 07:30,35,0.0933,0.0,0.0653,0.05,-0.03
10873,19,2022-02-04 11:05,2022-02-04 12:45,105,0.6741,0.0,0.4719,0.05,-0.03
10874,19,2022-02-04 16:05,2022-02-04 16:20,20,0.1241,0.0,0.0869,0.05,-0.03
10875,19,2022-02-05 07:00,2022-02-05 08:40,105,0.1372,0.0,0.096,0.05,-0.03
10876,19,2022-02-05 11:35,2022-02-05 13:35,125,0.6825,0.0,0.4777,0.05,-0.03
10877,19,2022-02-07 12:00,2022-02-07 12:10,15,0.8398,0.0,0.5879,0.05,-0.03
10878,19,2022-02-08 07:00,2022-02-08 07:20,25,0.0794,0.0,0.0556,0.05,-0.03
10879,19,2022-02-08 11:55,2022-02-08 12:55,65,0.7051,0.0,0.4936,0.05,-0.03
10880,19,2022-02-08 16:00,2022-02-08 16:10,15,0.0551,0.0,0.0386,0.05,-0.03
10881,19,2022-02-09 08:50,2022-02-09 10:20,95,0.1568,0.0,0.1098,0.05,-0.03
10882,19,2022-02-09 11:00,2022-02-09 11:45,50,0.3476,0.0,0.2433,0.05,-0.03
10883,19,2022-02-09 13:05,2022-02-09 14:20,80,0.7766,0.0,0.5436,0.05,-0.03
10884,19,2022-03-07 10:50,2022-03-07 11:55,70,0.448,0.0,0.3136,0.05,-0.03
10885,19,2022-03-07 12:50,2022-03-07 13:10,25,0.8898,0.0,0.6229,0.05,-0.03
10886,19,2022-03-07 17:25,2022-03-07 17:50,30,0.0561,0.0,0.0393,0.05,-0.03
10887,19,2022-03-08 06:20,2022-03-08 06:40,25,0.0944,0.0,0.0661,0.05,-0.03
10888,19,2022-03-08 11:50,2022-03-08 14:10,145,0.7509,0.0,0.5256,0.05,-0.03
10889,19,2022-03-12 08:20,2022-03-12 08:30,15,0.0754,0.0,0.0528,0.05,-0.03
10890,19,2022-03-12 11:45,2022-03-12 11:55,15,0.8739,0.0,0.6117,0.05,-0.03
10891,19,2022-03-12 13:45,2022-03-12 15:30,110,0.2369,0.0,0.1658,0.05,-0.03
10892,19,2022-03-15 06:50,2022-03-15 08:05,80,0.1262,0.0,0.0883,0.05,-0.03
10893,19,2022-03-15 08:45,2022-03-15 09:15,35,0.0591,0.0,0.0414,0.05,-0.03
10894,19,2022-03-15 10:15,2022-03-15 10:30,20,0.2231,0.0,0.1562,0.05,-0.03
10895,19,2022-03-15 11:05,2022-03-15 15:05,245,0.6702,0.0,0.4691,0.05,-0.03
10896,19,2022-03-15 15:45,2022-03-15 15:55,15,0.2991,0.0,0.2094,0.05,-0.03
10897,19,2022-03-15 17:20,2022-03-15 17:35,20,0.0672,0.0,0.047,0.05,-0.03
10898,19,2022-03-15 18:50,2022-03-15 19:35,50,0.119,0.0,0.0833,0.05,-0.03
10899,19,2022-03-20 06:25,2022-03-20 07:50,90,0.2032,0.0,0.1422,0.05,-0.03
10900,19,2022-03-20 08:45,2022-03-20 09:00,20,0.1171,0.0,0.082,0.05,-0.03
10901,19,2022-03-20 10:50,2022-03-20 15:20,275,0.5454,0.0,0.3818,0.05,-0.03
10902,19,2022-03-20 18:35,2022-03-20 19:30,60,0.122,0.0,0.0854,0.05,-0.03
10903,19,2022-03-21 06:45,2022-03-21 07:40,60,0.1492,0.0,0.1044,0.05,-0.03
10904,19,2022-03-21 08:25,2022-03-21 08:35,15,0.2074,0.0,0.1452,0.05,-0.03
10905,19,2022-03-21 10:10,2022-03-21 15:30,325,0.554,0.0,0.3878,0.05,-0.03
10906,19,2022-03-21 18:40,2022-03-21 19:25,50,0.1081,0.0,0.0757,0.05,-0.03
10907,19,2022-03-22 07:10,2022-03-22 07:30,25,0.061,0.0,0.0427,0.05,-0.03
10908,19,2022-03-22 11:35,2022-03-22 11:45,15,0.8184,0.0,0.5729,0.05,-0.03
10909,19,2022-03-22 13:45,2022-03-22 14:10,30,0.8356,0.0,0.5849,0.05,-0.03
10910,19,2022-03-22 14:55,2022-03-22 15:05,15,0.73,0.0,0.511,0.05,-0.03
10911,19,2022-03-23 07:00,2022-03-23 07:30,35,0.0812,0.0,0.0568,0.05,-0.03
10912,19,2022-03-23 11:25,2022-03-23 12:20,60,0.5316,0.0,0.3721,0.05,-0.03
10913,19,2022-03-29 09:50,2022-03-29 10:55,70,0.4892,0.0,0.3424,0.05,-0.03
10914,19,2022-03-29 16:15,2022-03-29 16:35,25,0.2652,0.0,0.1856,0.05,-0.03
10915,19,2022-03-29 18:25,2022-03-29 18:45,25,0.1213,0.0,0.0849,0.05,-0.03
10916,19,2022-03-31 06:45,2022-03-31 07:15,35,0.0876,0.0,0.0613,0.05,-0.03
10917,19,2022-03-31 08:20,2022-03-31 10:35,140,0.1123,0.0,0.0786,0.05,-0.03
10918,19,2022-03-31 13:00,2022-03-31 15:10,135,0.6082,0.0,0.4257,0.05,-0.03
10919,19,2022-03-31 18:45,2022-03-31 19:40,60,0.111,0.0,0.0777,0.05,-0.03
10920,19,2022-04-01 06:15,2022-04-01 07:45,95,0.1837,0.0,0.1286,0.05,-0.03
10921,19,2022-04-01 11:00,2022-04-01 15:00,245,0.4511,0.0,0.3158,0.05,-0.03
10922,19,2022-04-01 16:05,2022-04-01 16:15,15,0.5498,0.0,0.3849,0.05,-0.03
10923,19,2022-04-01 18:15,2022-04-01 19:35,85,0.1176,0.0,0.0823,0.05,-0.03
10924,19,2022-04-03 06:35,2022-04-03 07:30,60,0.1064,0.0,0.0745,0.05,-0.03
10925,19,2022-04-03 10:25,2022-04-03 11:05,45,0.7877,0.0,0.5514,0.05,-0.03
10926,19,2022-04-03 12:50,2022-04-03 15:00,135,0.6222,0.0,0.4355,0.05,-0.03
10927,19,2022-04-03 15:50,2022-04-03 16:10,25,0.3558,0.0,0.2491,0.05,-0.03
10928,19,2022-04-03 16:55,2022-04-03 18:25,95,0.1623,0.0,0.1136,0.05,-0.03
10929,19,2022-04-03 19:20,2022-04-03 19:40,25,0.08,0.0,0.056,0.05,-0.03
10930,19,2022-04-09 05:50,2022-04-09 07:35,110,0.2553,0.0,0.1787,0.05,-0.03
10931,19,2022-04-09 10:40,2022-04-09 15:20,285,0.3622,0.0,0.2535,0.05,-0.03
10932,19,2022-04-09 18:45,2022-04-09 20:05,85,0.1664,0.0,0.1165,0.05,-0.03
10933,19,2022-04-10 06:30,2022-04-10 06:55,30,0.1027,0.0,0.0719,0.05,-0.03
10934,19,2022-04-10 07:40,2022-04-10 08:30,55,0.0702,0.0,0.0491,0.05,-0.03
10935,19,2022-04-10 10:00,2022-04-10 11:40,105,0.7912,0.0,0.5538,0.05,-0.03
10936,19,2022-04-10 12:15,2022-04-10 15:40,210,0.668,0.0,0.4676,0.05,-0.03
10937,19,2022-04-10 19:20,2022-04-10 19:50,35,0.1091,0.0,0.0764,0.05,-0.03
10938,19,2022-04-11 07:45,2022-04-11 08:35,55,0.1283,0.0,0.0898,0.05,-0.03
10939,19,2022-04-11 09:10,2022-04-11 09:50,45,0.1764,0.0,0.1235,0.05,-0.03
10940,19,2022-04-11 10:30,2022-04-11 10:40,15,0.2764,0.0,0.1935,0.05,-0.03
10941,19,2022-04-11 12:40,2022-04-11 15:45,190,0.862,0.0,0.6034,0.05,-0.03
10942,19,2022-04-16 06:45,2022-04-16 07:50,70,0.121,0.0,0.0847,0.05,-0.03
10943,19,2022-04-16 08:25,2022-04-16 09:35,75,0.177,0.0,0.1239,0.05,-0.03
10944,19,2022-04-16 10:20,2022-04-16 10:40,25,0.0819,0.0,0.0573,0.05,-0.03
10945,19,2022-04-16 11:45,2022-04-16 14:45,185,0.5407,0.0,0.3785,0.05,-0.03
10946,19,2022-04-18 06:00,2022-04-18 06:40,45,0.1324,0.0,0.0927,0.05,-0.03
10947,19,2022-04-18 08:15,2022-04-18 08:25,15,0.067,0.0,0.0469,0.05,-0.03
10948,19,2022-04-18 09:40,2022-04-18 11:00,85,0.6452,0.0,0.4516,0.05,-0.03
10949,19,2022-04-18 12:00,2022-04-18 13:15,80,0.5844,0.0,0.4091,0.05,-0.03
10950,19,2022-04-18 14:20,2022-04-18 17:55,220,0.3175,0.0,0.2222,0.05,-0.03
10951,19,2022-04-18 18:50,2022-04-18 20:00,75,0.1399,0.0,0.0979,0.05,-0.03
10952,19,2022-04-22 11:35,2022-04-22 12:15,45,0.6599,0.0,0.4619,0.05,-0.03
10953,19,2022-04-22 14:10,2022-04-22 17:05,180,0.4185,0.0,0.293,0.05,-0.03
10954,19,2022-04-22 18:10,2022-04-22 18:20,15,0.2171,0.0,0.152,0.05,-0.03
10955,19,2022-04-22 19:00,2022-04-22 19:10,15,0.0518,0.0,0.0363,0.05,-0.03
10956,19,2022-04-23 06:15,2022-04-23 06:35,25,0.0889,0.0,0.0622,0.05,-0.03
10957,19,2022-04-23 10:35,2022-04-23 12:20,110,0.5378,0.0,0.3765,0.05,-0.03
10958,19,2022-04-23 13:05,2022-04-23 13:50,50,0.5707,0.0,0.3995,0.05,-0.03
10959,19,2022-04-28 16:30,2022-04-28 17:45,80,0.3689,0.0,0.2582,0.05,-0.03
10960,19,2022-04-30 09:25,2022-04-30 09:40,20,0.2915,0.0,0.204,0.05,-0.03
10961,19,2022-04-30 11:55,2022-04-30 12:10,20,0.5354,0.0,0.3748,0.05,-0.03
10962,19,2022-05-02 05:55,2022-05-02 06:20,30,0.1008,0.0,0.0706,0.05,-0.03
10963,19,2022-05-02 09:00,2022-05-02 09:35,40,0.1763,0.0,0.1234,0.05,-0.03
10964,19,2022-05-02 10:25,2022-05-02 16:50,390,0.4823,0.0,0.3376,0.05,-0.03
10965,19,2022-05-02 17:45,2022-05-02 18:40,60,0.2771,0.0,0.194,0.05,-0.03
10966,19,2022-05-08 05:55,2022-05-08 06:15,25,0.0832,0.0,0.0582,0.05,-0.03
10967,19,2022-05-08 09:40,2022-05-08 10:55,80,0.3741,0.0,0.2619,0.05,-0.03
10968,19,2022-05-08 13:10,2022-05-08 14:00,55,0.6049,0.0,0.4234,0.05,-0.03
10969,19,2022-05-08 14:45,2022-05-08 14:55,15,0.1147,0.0,0.0803,0.05,-0.03
10970,19,2022-05-08 15:35,2022-05-08 16:55,85,0.409,0.0,0.2863,0.05,-0.03
10971,19,2022-05-08 19:50,2022-05-08 20:10,25,0.073,0.0,0.0511,0.05,-0.03
10972,19,2022-05-09 05:50,2022-05-09 06:15,30,0.1085,0.0,0.0759,0.05,-0.03
10973,19,2022-05-09 10:05,2022-05-09 12:10,130,0.4033,0.0,0.2823,0.05,-0.03
10974,19,2022-05-09 13:20,2022-05-09 13:30,15,0.4269,0.0,0.2988,0.05,-0.03
10975,19,2022-05-09 14:20,2022-05-09 14:35,20,0.6298,0.0,0.4409,0.05,-0.03
10976,19,2022-05-09 15:20,2022-05-09 15:45,30,0.5039,0.0,0.3527,0.05,-0.03
10977,19,2022-05-09 18:50,2022-05-09 19:05,20,0.0861,0.0,0.0603,0.05,-0.03
10978,19,2022-05-09 19:50,2022-05-09 20:05,20,0.0665,0.0,0.0466,0.05,-0.03
10979,19,2022-05-10 05:55,2022-05-10 07:30,100,0.1773,0.0,0.1241,0.05,-0.03
10980,19,2022-05-10 08:10,2022-05-10 09:10,65,0.391,0.0,0.2737,0.05,-0.03
10981,19,2022-05-10 10:35,2022-05-10 11:00,30,0.6133,0.0,0.4293,0.05,-0.03
10982,19,2022-05-10 12:20,2022-05-10 14:10,115,0.3517,0.0,0.2462,0.05,-0.03
10983,19,2022-05-10 16:45,2022-05-10 18:30,110,0.3542,0.0,0.2479,0.05,-0.03
10984,19,2022-05-11 15:20,2022-05-11 18:10,175,0.5357,0.0,0.375,0.05,-0.03
10985,19,2022-05-20 05:40,2022-05-20 06:05,30,0.1267,0.0,0.0887,0.05,-0.03
10986,19,2022-05-20 07:20,2022-05-20 07:45,30,0.2413,0.0,0.1689,0.05,-0.03
10987,19,2022-05-20 19:05,2022-05-20 19:30,30,0.0526,0.0,0.0368,0.05,-0.03
10988,19,2022-05-20 20:05,2022-05-20 20:20,20,0.0758,0.0,0.0531,0.05,-0.03
10989,19,2022-05-22 05:45,2022-05-22 06:05,25,0.0728,0.0,0.051,0.05,-0.03
10990,19,2022-05-22 16:50,2022-05-22 17:00,15,0.2198,0.0,0.1539,0.05,-0.03
10991,19,2022-05-22 18:10,2022-05-22 18:20,15,0.1154,0.0,0.0808,0.05,-0.03
10992,19,2022-05-22 20:10,2022-05-22 20:20,15,0.0527,0.0,0.0369,0.05,-0.03
10993,19,2022-05-24 05:55,2022-05-24 06:05,15,0.0656,0.0,0.0459,0.05,-0.03
10994,19,2022-05-24 11:20,2022-05-24 11:30,15,0.8287,0.0,0.5801,0.05,-0.03
10995,19,2022-05-24 17:15,2022-05-24 17:25,15,0.5353,0.0,0.3747,0.05,-0.03
10996,19,2022-05-30 05:50,2022-05-30 06:00,15,0.0581,0.0,0.0407,0.05,-0.03
10997,19,2022-05-30 13:50,2022-05-30 14:00,15,0.1611,0.0,0.1128,0.05,-0.03
10998,19,2022-06-05 06:20,2022-06-05 08:35,140,0.1351,0.0,0.0946,0.05,-0.03
10999,19,2022-06-05 10:50,2022-06-05 15:20,275,0.3401,0.0,0.2381,0.05,-0.03
11000,19,2022-06-05 16:45,2022-06-05 18:15,95,0.2771,0.0,0.194,0.05,-0.03
11001,19,2022-06-06 05:40,2022-06-06 06:00,25,0.0718,0.0,0.0503,0.05,-0.03
11002,19,2022-06-06 11:00,2022-06-06 13:45,170,0.6112,0.0,0.4278,0.05,-0.03
11003,19,2022-06-06 19:20,2022-06-06 19:30,15,0.0618,0.0,0.0433,0.05,-0.03
11004,19,2022-06-07 05:40,2022-06-07 05:55,20,0.0807,0.0,0.0565,0.05,-0.03
11005,19,2022-06-07 12:15,2022-06-07 12:30,20,0.1091,0.0,0.0764,0.05,-0.03
11006,19,2022-06-07 13:55,2022-06-07 14:10,20,0.0841,0.0,0.0589,0.05,-0.03
11007,19,2022-06-07 15:20,2022-06-07 17:05,110,0.3706,0.0,0.2594,0.05,-0.03
11008,19,2022-06-07 18:40,2022-06-07 19:10,35,0.2549,0.0,0.1784,0.05,-0.03
11009,19,2022-06-07 20:15,2022-06-07 20:30,20,0.0823,0.0,0.0576,0.05,-0.03
11010,19,2022-06-17 06:00,2022-06-17 09:00,185,0.2188,0.0,0.1532,0.05,-0.03
11011,19,2022-06-17 10:40,2022-06-17 11:50,75,0.5659,0.0,0.3961,0.05,-0.03
11012,19,2022-06-17 12:50,2022-06-17 18:20,335,0.3242,0.0,0.2269,0.05,-0.03
11013,19,2022-06-17 18:55,2022-06-17 19:05,15,0.1308,0.0,0.0916,0.05,-0.03
11014,19,2022-06-18 07:10,2022-06-18 07:40,35,0.225,0.0,0.1575,0.05,-0.03
11015,19,2022-06-18 10:00,2022-06-18 10:10,15,0.4165,0.0,0.2915,0.05,-0.03
11016,19,2022-06-18 10:55,2022-06-18 11:05,15,0.5944,0.0,0.4161,0.05,-0.03
11017,19,2022-06-18 13:25,2022-06-18 13:50,30,0.5031,0.0,0.3522,0.05,-0.03
11018,19,2022-06-18 14:40,2022-06-18 16:00,85,0.4323,0.0,0.3026,0.05,-0.03
11019,19,2022-06-18 17:20,2022-06-18 18:45,90,0.3801,0.0,0.2661,0.05,-0.03
11020,19,2022-06-19 05:35,2022-06-19 07:05,95,0.1436,0.0,0.1005,0.05,-0.03
11021,19,2022-06-19 09:15,2022-06-19 09:40,30,0.2903,0.0,0.2032,0.05,-0.03
11022,19,2022-06-19 11:15,2022-06-19 14:55,225,0.5001,0.0,0.3501,0.05,-0.03
11023,19,2022-06-22 05:40,2022-06-22 07:05,90,0.1186,0.0,0.083,0.05,-0.03
11024,19,2022-06-22 14:15,2022-06-22 14:30,20,0.1307,0.0,0.0915,0.05,-0.03
